Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
10.0.2.15,36629,195.154.107.23,443,6,9951686,45850.7231839911,86.1160611378,11625.8014018692,18164.1282924571,57966,16,20267.9653767821,22734.0752742738,79195,32,27338.8543956044,21868.2067434514,67546,16,0,0,0,0,0,0,0,0,FILE-TRANSFER
10.0.2.15,36629,195.154.107.23,443,6,9968437,42529.4356577666,77.4444378793,12929.2308690013,22937.0089783717,353633,13,22205.9129464286,28729.6894544866,353805,31,30957.3447204969,28176.1029809362,354004,13,0,0,0,0,0,0,0,0,FILE-TRANSFER
10.0.2.15,36629,195.154.107.23,443,6,9986010,44036.5070733957,82.8158593873,12089.6004842615,18498.131686107,60089,0,20803.5708333333,23085.6261267724,75178,35,28896.0956521739,21523.6668846722,85298,184,0,0,0,0,0,0,0,0,FILE-TRANSFER
10.0.2.15,36629,195.154.107.23,443,6,9952666,36313.3857802522,68.0219752175,14722.8786982249,25031.6949326265,255939,27,25260.5736040609,31160.4507334926,256019,35,35414.9644128114,30916.7975258737,256092,152,0,0,0,0,0,0,0,0,FILE-TRANSFER
10.0.2.15,36629,195.154.107.23,443,6,9968117,43788.7115490318,81.5600378687,12276.0061576355,18730.8393823965,55867,13,20984.7831578947,23297.5657969818,73750,37,29666.3601190476,21187.6358013823,59815,42,0,0,0,0,0,0,0,0,FILE-TRANSFER
10.0.2.15,36629,195.154.107.23,443,6,9979417,40893.8718564421,77.5596410091,12909.9831824062,21055.9853754968,187326,0,22325.0067114094,26695.0339104024,187439,35,30703.9292307692,26563.868552014,225562,0,0,0,0,0,0,0,0,0,FILE-TRANSFER
10.0.2.15,36629,195.154.107.23,443,6,9999533,43816.9462513899,82.3038435895,12164.8819951338,18484.0558295997,71529,20,20737.8108108108,23144.8965347378,81387,35,29306.3176470588,21360.8030670365,72049,52,0,0,0,0,0,0,0,0,FILE-TRANSFER
10.0.2.15,36629,195.154.107.23,443,6,9991008,43576.7842443926,80.6725407486,12411.1900621118,18709.3743316151,54754,0,21317.869379015,23285.5862829068,77183,0,29634.7893175074,21040.6149735318,55448,46,0,0,0,0,0,0,0,0,FILE-TRANSFER
10.0.2.15,36629,195.154.107.23,443,6,9995774,44319.4293908606,83.1351329072,12043.1012048193,18697.9868906512,56652,0,20911.6610878661,22919.2814722812,79863,27,28435.6353276353,21091.1648487717,56935,21,0,0,0,0,0,0,0,0,FILE-TRANSFER
10.0.2.15,36629,195.154.107.23,443,6,9949840,44027.039630788,82.1118731557,12193.431372549,18593.649104758,68047,0,20991.223628692,22822.9816360993,75911,41,29176.8914956012,21181.8291092781,68690,13,0,0,0,0,0,0,0,0,FILE-TRANSFER
10.0.2.15,36629,195.154.107.23,443,6,9989681,37920.3299885152,69.872101021,14332.3974175036,43446.2016636488,1007162,6,24665.5308641975,55731.2334469371,1007291,32,34327.8659793814,62709.7462878688,1007327,6,0,0,0,0,0,0,0,0,FILE-TRANSFER
10.0.2.15,36629,195.154.107.23,443,6,9825143,33961.8466621809,63.2051869372,15847.0048387097,55973.2399905992,1226366,24,27754.3418079096,73270.2313142851,1226462,24,36865.4981132075,83816.0769167411,1264654,57,0,0,0,0,0,0,0,0,FILE-TRANSFER
10.0.2.15,36629,195.154.107.23,443,6,9773375,4125.3916891555,12.0736183765,83533.1196581196,187314.377158367,849459,0,165643.322033898,242130.409259958,849719,59,169235.754385965,242495.042372982,849459,241,0,0,0,0,0,0,0,0,FILE-TRANSFER
10.0.2.15,36629,195.154.107.23,443,6,8263482,2880.7468812784,8.471005322,119760.608695652,489461.379087955,3934000,19,250408.545454545,692383.687916745,3934000,56,235975.742857143,673037.242751768,3934348,186,0,0,0,0,0,0,0,0,FILE-TRANSFER
10.0.2.15,38931,198.52.200.39,443,6,9848990,44662.1430217718,67.3165471789,14877.6283987916,78361.6273211864,1181911,0,26690.783197832,105984.873504002,1192261,0,33728.1712328768,116448.808992852,1181911,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,7113836,187732.891227743,245.5777726672,4074.3619702177,40425.3744801706,977474,0,6940.3278048781,53415.2827021284,977727,0,9825.7013888889,62959.3723865295,977474,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9970232,104078.621239706,140.0168020162,7147.1197132616,49151.2006346011,769314,0,12278.4815270936,65308.1388541297,770662,0,17126.5326460481,76354.4641054544,773590,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9737839,32730.2597629721,46.724945853,21448.9845814978,93245.7864393384,984956,3,37597.833976834,126125.265103337,1025987,10,49185.6391752577,138744.808161591,984956,3,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9975273,34892.8796234449,49.0212147577,20441.1331967213,210635.119062099,4308791,0,35006.4240282685,276359.593595583,4308791,41,27774.8774509804,123519.617914857,912680,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9920153,140377.169585993,184.7753759443,5414.9306768559,78163.1758145746,3106879,0,9271.0037383178,102679.541047362,3106929,0,13009.4888304862,122722.750277372,3144818,3,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,6900902,77841.273503087,104.6240042244,9571.2926490985,78059.5293509957,1408366,0,16237.4164705882,103004.633970169,1410664,0,23244.3254237288,122510.546159623,1408366,3,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,8820644,18190.2817980184,24.714748719,40648.1290322581,277068.271367486,2503519,12,68911.28125,359850.103037207,2505630,52,99754.9886363636,432450.307708748,2503519,12,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9761460,10910.3556230318,14.9567790064,67320.4137931035,632168.225255171,7406187,12,114838.823529412,824727.096598412,7408165,53,165426.457627119,987995.936760689,7406187,12,2344765,0,2344765,2344765,7406187,0,7406187,7406187,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9233093,5849.2858243711,8.1229551137,124771.527027027,964477.710570234,8287983,11,209843.022727273,1249893.14865726,8289530,127,300124,1538071.89220022,8287983,11,500064,0,500064,500064,8287983,0,8287983,8287983,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9963828,45744.2661595523,65.7377867221,15235.2110091743,61059.9366276971,558969,0,26856.679245283,82664.7558565225,559863,28,35184.9893617021,92948.9619702589,558969,1,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9851844,140386.916398595,178.7482627618,5597.6386363636,29272.1019140068,568065,0,15813.0321027287,48391.6891103955,570653,0,8588.0580985916,36635.8294528329,568065,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9982278,7750.1347888728,16.3289381442,61619,170869.629328386,1283120,6,127972.666666667,237443.974800108,1283396,27,120244.313253012,225032.307349137,1283141,7,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9393236,14115.9021236132,24.9115427314,40314.3175965665,104549.652790171,724221,6,93932.36,146854.371441937,724266,26,70569.2575757576,134408.43675058,764678,7,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9981762,217134.610101904,276.1035576685,3623.1441016334,25226.3541220225,946248,0,7873.6373713381,38351.559641038,977794,0,6694.5405767941,34381.5296512912,946248,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9988936,420744.111284725,520.2756329603,1922.4280215551,18367.2443713565,978027,0,4513.6579304112,28574.3301108359,983352,0,3349.338028169,24314.0556935998,978027,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9996669,293656.116852524,357.6191229298,2797.0534415221,45281.5196371122,2249678,0,6975.7927424983,71750.2323191373,2249718,0,4670.8668224299,59308.8340834722,2287884,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,5111238,285218.57131286,348.447871142,2871.4820224719,23563.1886133937,522039,0,8351.6960784314,41365.1447494921,561005,0,4346.7026563839,29516.996951459,522039,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9996354,173101.012629205,226.5826120203,4415.3507067138,41473.338649914,1104141,0,7550.1163141994,55162.0648744448,1106554,0,10644.02342918,64293.3560745417,1104141,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9974238,87167.1600376891,117.0014190558,8554.2349914237,116716.031906091,3779887,0,14646.3142437592,153016.429783521,3779941,0,20233.2169421488,182433.065350809,3817914,1,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,8972329,51077.7079173089,69.3242523764,14448.1948470209,109238.491979582,1937065,0,25203.1713483146,144605.49605635,1937120,0,33935.0378787879,168014.46003574,1977235,4,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9999837,166134.10798596,204.8033382944,4885.118221788,40400.422400484,982949,0,14450.6026011561,69426.4124920705,983699,0,7382.6159527326,49885.6058750694,982949,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,7113829,382978.140183015,488.7663169863,2046.5560989643,15898.4935009041,491796,0,4088.4074712644,23311.0723768161,492067,0,4100.0720461095,22970.1552955359,491796,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9941862,132552.634506494,175.5204407384,5700.6089449541,83912.1365581252,3258934,0,9775.2261553589,110424.987503382,3258987,8,13688.4573002755,131263.533412172,3296120,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9877354,1264.4074516313,4.1509092415,246933.85,864726.338133174,5439001,41,548720.722222222,1244440.78874285,5439052,466,470247.380952381,1170640.93783677,5477491,799,2232583,0,2232583,2232583,5439001,0,5439001,5439001,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9853368,136690.418951165,170.6015648659,5865.1,42431.2970621303,999529,0,17076.2322357019,72254.7535331548,999944,0,8940.7150635209,52594.2436628336,999529,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9526314,181956.945781968,237.6575032064,4209.595227574,71158.9710234574,3089255,0,7211.2134746404,93285.3745700801,3089305,0,10118.0435706695,110178.171573965,3089402,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9786496,134745.265312529,179.635285193,5570.0034149118,75372.2504906786,2933178,0,9556.7490234375,99250.6145688171,2933229,0,13357.7704918033,116614.77095605,2933298,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,7668221,2809.7781741032,8.0853173115,125708.540983607,472458.298111152,3622944,30,264421.413793103,666863.206008523,3622944,319,244216.967741936,653610.784254946,3663387,206,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9984260,174749.655958479,232.666216625,4299.8535745047,34001.6365164619,808346,0,7373.7038404727,45769.1959363117,810805,0,10324.6628748707,52808.1723629869,808346,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9865996,133433.461760982,177.0728469787,5650.627720504,63228.5692818009,1917662,2,9690.5019646365,83668.4258789565,1917713,7,13438.643741403,99821.4302424918,1955473,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9734390,1394.5403872251,4.8282429613,211617.173913043,545065.23657193,3416070,41,442455.090909091,735528.888104977,3419569,510,414506.695652174,722694.038337515,3416070,1126,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9601307,1517.9183417424,4.79101439,213362.377777778,871655.936367495,5829998,16,436415.818181818,1222714.7505637,5829998,306,432037.636363636,1231391.9571653,5869831,271,1529550,0,1529550,1529550,5829998,0,5829998,5829998,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9628377,179787.413808163,236.1768759158,4235.9775626925,36901.8434621359,1143396,0,7223.0885221306,49147.4016654658,1143455,0,10210.0926517572,58644.4834942558,1181675,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9972176,133069.753281531,177.3935798967,5640.371040724,79247.8614979916,3052480,2,9644.2707930368,104219.898426292,3052534,6,13601.1773533424,123286.369431664,3053105,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9656310,1731.1995990187,5.2815205808,193126.2,781180.094151803,5456378,11,419812.434782609,1124050.23987663,5456655,40,367383.807692308,1063241.17631943,5456766,78,3653304,0,3653304,3653304,5456378,0,5456378,5456378,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9985513,175004.228626011,230.0332491681,4349.0910278746,74655.9482140884,3405623,0,7381.6997759522,97948.5195629799,3405679,0,10442.8807531381,115634.251191823,3405737,1,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,7671035,169402.825042514,221.3521382708,4520.350618739,90676.7565647364,3641451,0,7694.07221665,118403.106727152,3641491,0,10418.7210300429,140427.156322528,3641636,1,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,4508167,2763.8727669139,8.2073268359,125226.861111111,202809.660826409,586211,40,300544.466666667,235093.841130019,586666,2106,223278.75,231286.114510253,586211,420,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9956864,168891.731372448,225.4725986013,4437.1051693405,35557.478408437,808150,0,7629.6674329502,48091.6241991282,808187,1,10612.0810234542,55642.5922866818,847214,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,7710172,181785.698166007,239.1645737605,4183.4899620185,40784.287141494,1162919,0,7165.5873605948,54632.8913369344,1200575,0,9937.3511749347,63114.0424661708,1162919,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,8036151,3026.1999805628,9.5817014887,105738.828947368,274168.573086335,1892794,16,223226.416666667,373227.66878411,1893055,50,202435.435897436,359444.738108128,1892794,107,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9942137,308056.708532582,393.9796846493,2538.8501021451,22544.6300532818,855603,0,5263.0333509794,33076.242214724,861660,0,4906.9886475814,31465.4957837769,855603,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9782521,125784.754257108,165.7037076639,6038.5932098765,88600.58671807,3376752,0,10351.5587301587,116290.976713455,3376804,0,14498.1275964392,137323.247709272,3376807,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9906955,868.177961846,2.523479717,412789.791666667,1563597.51930109,7703658,12,825579.583333333,2177542.77437079,7703658,59,196787.727272727,234823.469813003,736458,202,38579,0,38579,38579,7703658,0,7703658,7703658,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9801980,203686.296034067,268.4151569377,3726.9885931559,39664.9438373708,1194611,0,6351.125081011,52163.8149822633,1196878,0,9024.3858195212,61575.6264174227,1194611,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,8907403,269985.988059595,340.8400854884,2934.8939044481,28028.3719395076,829206,0,6492.0247813411,42223.7170860981,829543,0,5357.4891696751,37902.3321133082,829206,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9861961,2407.9389484505,7.6049783608,133269.743243243,378209.640042128,2960721,15,281762.914285714,518819.663421772,2960721,76,256320.5,507513.061887334,2999370,100,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9971699,274456.940587557,360.8211599648,2772.2265777037,32419.9011921672,1334516,0,4732.5856668249,43551.3881047609,1334567,0,6695.440564137,51232.7404911731,1373310,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,7812684,40357.961489291,55.9346826264,17919,160818.125292468,3116862,0,31250.736,213238.854796677,3116918,55,42009.0864864865,248282.756801689,3156902,3,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9773065,2324.6545479847,7.6741534002,132068.445945946,363626.156487644,2742100,16,271467.611111111,493157.540049035,2742100,52,264022.108108108,482876.292054922,2742437,159,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9998490,111532.641428856,147.9223362728,6764.8782138024,59921.0779796541,1520191,0,11532.169550173,78864.5640524911,1522476,0,16387.2131147541,93263.6774713058,1520191,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9674664,63918.2921494741,86.6179952089,11558.7383512545,84357.7322639422,1334402,1,19988.3512396694,111829.619815482,1334453,1,27480.375,129723.48039069,1334544,4,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9976135,189614.414800922,235.9631260002,4239.7513812155,27274.7590220463,447563,0,10130.8511293635,44329.5397615997,486983,0,7238.1748911466,36399.062678991,447563,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,8892461,84122.4943241247,114.3665403762,8752.4222440945,53305.8394546266,1026248,0,15226.8167808219,72164.7476634304,1026296,21,20408.7679814385,82976.7624187051,1064322,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9944248,35939.771413585,51.1853686674,19575.2913385827,123171.503884756,2151205,3,33938.9215017065,162204.397085173,2151205,6,46466.1962616823,189074.452074708,2190543,3,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9994638,173874.031255559,229.0228020264,4368.2858391609,39742.2843086498,1390545,0,7469.7301943199,52637.9506203372,1391773,0,10530.9336143309,61822.1698166647,1390545,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9531580,104714.643322513,140.4803820563,7123.7518684604,47676.1741821106,806046,0,12235.3324775353,64611.8230607012,845812,0,16725.4103942652,74171.6152450712,806046,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9831366,1366.0360116794,3.7634648125,273093.5,1041216.3134707,6211332,14,578300.352941177,1479186.05688927,6211332,41,201097.555555556,279859.774706847,924814,144,41,0,41,41,6211332,0,6211332,6211332,MAIL
10.0.2.15,38931,198.52.200.39,443,6,8706482,198740.77727376,263.3669948436,3798.6396160559,36074.0672866966,998405,0,6501.9641523525,48057.7023107364,998456,0,9143.7878151261,56728.4717489993,1036156,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9743529,137768.872038047,185.6616837698,5389.1200221239,40763.4433178733,1222529,0,9323.7110047847,54733.7728481269,1222585,18,12783.7755905512,63969.1838894358,1263037,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9992552,197074.581148039,247.6844753973,4039.0266774454,22145.4234982124,575550,0,11755.9435294118,38369.9176606235,576381,7,6099.033271719,28004.6080293593,575550,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9966513,165243.35040751,212.3109657309,4712.2992907801,34075.7034887519,1044209,0,9933.72,50745.713898897,1055261,0,8946.539497307,47409.5424495398,1044209,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9734685,115675.853918232,151.3146034001,6613.2370923913,70904.031201756,2485916,0,11189.1965517241,92826.7482917035,2485966,0,16137.9234608985,110903.711411856,2485951,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9837015,109529.262687919,144.9626741445,6903.1684210526,86919.8806433273,3002640,0,11865.7418576598,114329.347902211,3002690,8,16532,134406.478106526,3002808,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9680527,139514.821868685,170.445266048,5870.54396604,58688.2605265355,1833615,0,17194.188277087,100695.98088952,1833615,7,8917.0359447005,72324.8482873831,1834386,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9952938,125478.82846251,165.1773576807,6057.7833231893,42394.4874070296,702761,0,10292.4612202689,57082.5650342061,710860,15,14423.5925925926,65751.2438805849,702761,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9016908,197083.856239855,255.7417686861,3911.8906724512,54621.5059686413,2413756,0,6649.6371681416,71713.9903302312,2413804,0,9510.302742616,85411.4338656629,2413803,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9846439,133418.386078459,167.8779505972,5960.3141646489,35878.9926538948,587581,2,17645.9480286738,62190.314750279,595415,7,8973.0494053065,44860.7420277011,587581,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,8858820,195611.492275495,259.2896119348,3858.3710801394,32378.6807991691,749086,0,6601.2071535022,43847.3144567221,764595,7,9252.3903462749,50670.2752335374,749086,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9684365,135770.078884883,179.671047095,5568.9275445658,48565.3283082674,1535901,0,9531.6515748032,64956.0357908313,1535953,0,13409.6108033241,76848.0478567955,1575288,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9662300,141934.529045879,177.2869813605,5643.8668224299,35792.9434181536,666091,0,16349.0693739425,61543.3921305048,668101,7,8507.7883928572,44331.2434563976,666091,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9949156,103858.759476683,136.3934790047,7337.1356932153,81891.6185052378,2641623,0,12436.36375,108627.793486387,2682730,0,17914.4774774775,127942.98690729,2641623,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9999981,108742.806611333,143.6002728405,6968.6278745645,70000.4262846518,2217856,0,11876.4619952494,92116.6424133773,2217906,0,16890.5591216216,109092.659947882,2217905,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9590596,96923.6948360665,128.5634386017,7784.5746753247,87756.6876478674,1982107,0,13412.0839160839,115409.999767526,1982160,0,18586.3546511628,135071.893345241,1982126,1,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9998617,72212.6870146141,101.8140808874,9831.4818092429,45188.5952592885,650383,0,22068.7086092715,68888.1858332559,692404,0,17710.4209591474,60910.5235619671,650383,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9998524,207650.149162016,271.8401236022,3679.986750092,15707.8446365187,342631,0,7136.7052105639,22751.82927376,342684,4,7602.5064638783,23350.2027496452,342792,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9872043,122752.706810536,163.8971791351,6105.159554731,51308.3245733842,1322271,0,11092.0662921348,70121.4403312209,1322323,0,13597.2396694215,77501.5515178382,1360218,1,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9937354,42657.8342685588,60.1769847386,16645.4840871022,122397.354797293,2439994,0,29487.6973293768,162523.849512972,2440065,0,38225.1969111969,183970.729439958,2440181,7,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9885463,121022.050257029,159.8306523427,6260.5845471818,48930.2795865625,828594,0,10709.6435536295,64887.3168899226,830405,0,14867.1160305344,75540.1795817118,828594,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9950493,150577.262855217,198.382130413,5043.3314749113,66933.5157548206,2715213,0,8585.284728214,87939.3628965012,2715267,0,12158.9594095941,104423.389386785,2715322,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9841193,37084.3250406734,52.5342811588,19072.0794573643,95458.4539843741,1139680,5,33246.4864864865,126734.469242599,1141450,17,44928.0365296804,144941.853515133,1139680,5,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,8880478,666.0677499567,1.9143113693,555029.875,1541682.81629622,6088194,21,1110026.5,2095499.70556967,6088800,461,1261753.57142857,2215115.78763285,6088634,704,48203,0,48203,48203,6088194,0,6088194,6088194,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9880054,56524.5898453592,74.9995900832,13351.4243243243,122370.792146188,1841652,2,22660.493119266,159645.301740625,1842620,15,32567.4356435643,190142.792526154,1841652,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9884353,143763.785044909,187.0633313076,5348.6758658009,65556.099841595,2555712,0,9084.8088235294,86017.1204512624,2555762,0,12857.7246376812,102303.947733388,2555898,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9905515,108909.935525816,145.0707005138,6897.9909470752,86030.0365768159,2837224,2,11876.9052757794,113525.757164196,2837275,10,16479.2695507488,132652.602489035,2837453,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9613790,2354.1184069966,6.7611212644,150215.46875,404211.557208146,2837447,13,331502.551724138,556869.91272466,2837568,341,282686.029411765,523683.431731451,2837731,140,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9988400,151566.216811501,199.9319210284,5004.2084168337,47198.6671238321,1654122,0,8500.5940425532,62629.6184746253,1663542,0,12172.7451219512,74463.5580345972,1654122,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,8590785,177822.166426002,233.5060183674,4284.680798005,37484.2021458752,1081839,0,7274.1617273497,50631.8508729143,1121920,0,10435.3390036452,59173.6369849142,1081839,2,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9226491,1920.1232624624,5.2024111875,196308.319148936,570915.455933527,3551749,15,419372.454545455,787847.153110764,3554355,54,380036.166666667,761574.7150067,3551749,184,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9888438,924.7163202115,2.6293333689,395537.52,1644959.57330672,8245212,18,824022.916666667,2350529.53079937,8245476,77,813736.666666667,2353156.75645837,8245537,106,839614,0,839614,839614,8245212,0,8245212,8245212,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9982974,168680.495411488,220.5755519347,4535.6537937301,41498.5917600618,831008,0,7714.7550231839,55000.2672059694,840161,0,11012.8929359823,64790.898770883,831008,0,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9973454,44524.1939251938,60.5607646057,16539.7247097844,118510.204079441,1643005,0,28333.2414772727,155918.804257778,1643625,0,39888.948,182446.830357293,1643005,1,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,9036783,102161.244770401,136.7743366196,7317.2331983806,61400.7664149584,1258879,0,12551.0875,81994.9648689152,1296100,7,16831.03307393,95405.5595641849,1258879,3,0,0,0,0,0,0,0,0,MAIL
10.0.2.15,38931,198.52.200.39,443,6,780895,2086.067909258,7.6834913785,156179,246242.775423971,580465,51,260298.333333333,321284.557332489,619392,51,580465,0,580465,580465,0,0,0,0,0,0,0,0,MAIL
