@relation <ISCXFlowMeter-generated-flows>-weka.filters.unsupervised.instance.Resample-S1-Z85.0-no-replacement-V

@attribute duration numeric
@attribute min_fiat numeric
@attribute min_biat numeric
@attribute max_fiat numeric
@attribute max_biat numeric
@attribute mean_fiat numeric
@attribute mean_biat numeric
@attribute std_fiat numeric
@attribute std_biat numeric
@attribute flowPktsPerSecond numeric
@attribute flowBytesPerSecond numeric
@attribute min_flowiat numeric
@attribute max_flowiat numeric
@attribute mean_flowiat numeric
@attribute std_flowiat numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute class1 {TOR,NONTOR}

@data
59972029,27,46398,25017263,27793028,10700000,12000000,12900000,13500000,0.166744,19.375699,27,27793028,6663558.777778,11400000,7115270,20000000,27839426,11200000,7078741,19900000,27793028,11200000,NONTOR
56174827,20,421,30018048,30056823,8007136.857143,8024975.285714,13700000,13700000,0.284825,35.1937,17,29971706,3744988.466667,9842972.020955,25985704,28000000,30103342,2911609.752271,25853932,27900000,29971706,2911705.918793,NONTOR
46611,-1,46611,-1,46611,0,46611,0,0,64.36249,13945.206067,30,46581,23305.5,32916.527756,-1,0,-1,0,-1,0,-1,0,NONTOR
969562,84,648,147874,673490,73979,273913.666667,104503.311187,353758.219164,7.219755,326.951758,53,673490,161593.666667,260964.13563,-1,0,-1,0,-1,0,-1,0,NONTOR
130224,130224,-1,130224,-1,130224,0,0,0,23.037228,1274.726625,42,130182,65112,92022.876498,-1,0,-1,0,-1,0,-1,0,NONTOR
127790,127790,-1,127790,-1,127790,0,0,0,23.476015,1299.006182,45,127745,63895,90297.535952,-1,0,-1,0,-1,0,-1,0,NONTOR
50233020,10038375,10038322,10039686,10039511,10000000,10000000,492.872448,453.00447,0.238887,12.899881,38439,10000948,4566638.181818,5202258.725098,10038375,10000000,10039686,492.872448,9999883,10000000,10000948,446.114839,NONTOR
59576191,959249,957670,961621,962156,960271.887097,960281.33871,548.615145,888.172732,2.114939,296.091437,38303,923117,476609.528,443017.81917,-1,0,-1,0,-1,0,-1,0,NONTOR
50233194,10038536,10038273,10039657,10039756,10000000,10000000,440.006193,555.665322,0.238886,12.899837,38593,10001011,4566654,5202152.053864,10038536,10000000,10039657,440.006193,9999627,10000000,10001011,522.133173,NONTOR
59997665,22,12,35066,50884,17658.759494,17370.48784,5334.305398,6916.699135,114.221112,15021.617925,5,22401,8756.226649,4154.114897,-1,0,-1,0,-1,0,-1,0,NONTOR
59997268,10,9,27839,47864,17687.873821,17275.646601,5228.403365,6916.5322,114.438544,15033.684534,-1,22767,8739.587473,3876.272303,-1,0,-1,0,-1,0,-1,0,NONTOR
59990692,11,9,32653,42329,17599.860622,17318.329099,5382.732057,6859.704004,114.584443,15281.620689,9,22043,8728.458024,4377.432792,-1,0,-1,0,-1,0,-1,0,NONTOR
50232904,10038441,10038177,10039957,10040030,10000000,10000000,641.162655,708.701665,0.238887,12.899911,38292,10000596,4566627.636364,5202265.18663,10038441,10000000,10039957,641.162655,9999885,10000000,10000596,322.931185,NONTOR
50230908,10037908,10037913,10038697,10039124,10000000,10000000,357.798058,508.873707,0.238897,12.900424,38394,10000260,4566446.181818,5202000.606971,10037908,10000000,10038697,357.798058,9999402,9999758.6,10000260,428.306607,NONTOR
50234040,10038569,10038720,10039366,10039292,10000000,10000000,362.691398,258.395917,0.238882,12.899619,38418,10000716,4566730.909091,5202344.959666,10038569,10000000,10039366,362.691398,9999993,10000000,10000716,276.565092,NONTOR
50233175,10038376,10038557,10039005,10039798,10000000,10000000,245.906385,509.919552,0.238886,12.899842,38332,10000403,4566652.272727,5202267.836648,10038376,10000000,10039005,245.906385,10000032,10000000,10000403,140.00875,NONTOR
59988326,34,11,24522,59647,17671.934885,17440.952021,5262.299229,6085.52177,113.938835,15267.103803,0,22184,8777.923032,5734.004492,-1,0,-1,0,-1,0,-1,0,NONTOR
59574157,959288,957824,961759,962967,960244.532258,960249.645161,511.347087,947.180468,2.115011,296.101546,38402,923311,476593.256,443060.636271,-1,0,-1,0,-1,0,-1,0,NONTOR
59581728,959277,956887,961899,962848,960372.677419,960372.822581,666.874046,1106.895659,2.114742,296.063921,38351,923435,476653.824,443130.61947,-1,0,-1,0,-1,0,-1,0,NONTOR
50233817,10038761,10038674,10039262,10039502,10000000,10000000,187.524532,371.489502,0.238883,12.899677,38666,10000545,4566710.636364,5202164.073774,10038761,10000000,10039262,187.524532,9999955,10000000,10000545,263.865401,NONTOR
59992031,13,9,26886,48601,17605.428236,17285.092795,5275.795713,6221.030435,114.665229,15090.237568,8,24375,8722.307502,5551.92747,-1,0,-1,0,-1,0,-1,0,NONTOR
50233544,10038394,10038889,10039525,10039088,10000000,10000000,416.543455,81.570522,0.238884,12.899747,38438,10000633,4566685.818182,5202352.132365,10038394,10000000,10039525,416.543455,9999907,10000000,10000633,272.277524,NONTOR
59576719,959239,957239,961657,1915394,960294,976031.836066,484.20198,122284.292958,2.098135,293.873182,38334,960189,480457.41129,443311.550771,-1,0,-1,0,-1,0,-1,0,NONTOR
50234600,10038684,10038603,10039428,10039451,10000000,10000000,326.027683,349.626873,0.238879,12.899476,38786,10000613,4566781.818182,5202189.943216,10038684,10000000,10039428,326.027683,9999788,10000000,10000613,348.955943,NONTOR
50234822,10038444,10038480,10040526,10039772,10000000,10000000,959.037669,613.756833,0.238878,12.899419,38592,10000988,4566802,5202162.020528,10038444,10000000,10040526,959.037669,9999710,10000000,10000988,642.900264,NONTOR
59570995,959341,951303,961554,968907,960203.887097,960199.048387,469.135396,1915.92289,2.115123,296.117263,38354,922775,476567.96,442838.483617,-1,0,-1,0,-1,0,-1,0,NONTOR
59999587,19,9,42975,45182,17666.779971,17381.108633,5330.573664,6214.617638,114.150786,15464.889783,2,23231,8761.621933,4945.576022,-1,0,-1,0,-1,0,-1,0,NONTOR
59988540,17,9,31083,45918,17663.429034,17439.29369,5417.347158,6037.136738,113.971769,15423.2125,7,22853,8775.386191,4080.747594,-1,0,-1,0,-1,0,-1,0,NONTOR
59998926,7,8,47480,43246,17667.528269,17371.578627,5628.10188,6204.399454,114.185377,15471.326937,7,22930,8758.967299,4148.652344,-1,0,-1,0,-1,0,-1,0,NONTOR
59573404,959242,958575,961639,1921205,960240.209677,975972.819672,506.354397,123044.050623,2.098252,293.889535,38386,960330,480430.677419,443434.887611,-1,0,-1,0,-1,0,-1,0,NONTOR
50235277,10038233,10038597,10039643,10040374,10000000,10000000,580.435397,730.422104,0.238876,12.899302,38572,10001065,4566843.363636,5202075.320177,10038233,10000000,10039643,580.435397,9999543,10000000,10001065,557.849845,NONTOR
59581223,959340,958788,971286,1919972,960366.516129,976110.704918,1493.310309,122872.607155,2.097976,293.850967,37977,959622,480493.733871,444041.225461,-1,0,-1,0,-1,0,-1,0,NONTOR
59999615,13,8,54530,44690,17631.388481,17393.319803,5420.787261,6158.01525,114.234066,15447.465788,-3,22918,8755.233474,4002.146763,-1,0,-1,0,-1,0,-1,0,NONTOR
50235138,10038670,10038657,10039728,10039638,10000000,10000000,439.940962,378.742327,0.238877,12.899338,38798,10000680,4566830.727273,5202119.757746,10038670,10000000,10039728,439.940962,9999831,10000000,10000680,321.394695,NONTOR
50235484,10038616,10038701,10039768,10039746,10000000,10000000,453.467254,448.972438,0.238875,12.899249,39021,10000619,4566862.181818,5201920.178191,10038616,10000000,10039768,453.467254,9999595,10000000,10000619,439.780684,NONTOR
59579304,959268,958575,961439,962440,960304.725806,960330.177419,541.96696,907.331306,2.114828,296.075966,38645,922715,476634.432,442795.273897,-1,0,-1,0,-1,0,-1,0,NONTOR
50236260,10039009,10038997,10039585,10040024,10000000,10000000,277.823235,388.00393,0.238871,12.899049,39153,10000274,4566932.727273,5201752.48668,10039009,10000000,10039585,277.823235,9999751,9999986,10000274,255.769916,NONTOR
50233195,10038281,10038259,10039277,10039268,10000000,10000000,404.684754,433.243869,0.238886,12.899836,38709,10000405,4566654.090909,5202126.493616,10038281,10000000,10039277,404.684754,9999464,10000000,10000405,408.733715,NONTOR
59997169,33,24,47959,42471,17972.567705,17381.150681,6912.908167,5779.322757,113.188674,15008.724828,0,26444,8836.107364,5304.085371,-1,0,-1,0,-1,0,-1,0,NONTOR
50237224,10039222,10039221,10039892,10039976,10000000,10000000,278.686293,302.208124,0.238867,12.898802,39143,10000695,4567020.363636,5202038.145602,10039222,10000000,10039892,278.686293,10000024,10000000,10000695,270.450088,NONTOR
50235573,10038775,10038719,10039969,10039893,10000000,10000000,428.279757,428.992716,0.238875,12.899226,39055,10000781,4566870.272727,5201991.897151,10038775,10000000,10039969,428.279757,9999602,10000000,10000781,420.892563,NONTOR
59574241,959319,950792,964567,1920184,960246.096774,975991.639344,754.019116,122920.332331,2.098222,293.885406,38716,960256,480437.427419,442926.600477,-1,0,-1,0,-1,0,-1,0,NONTOR
50232112,10037896,10038043,10039408,10039843,10000000,10000000,668.879997,718.309508,0.238891,12.900115,38311,10000985,4566555.636364,5202247.765532,10037896,10000000,10039408,668.879997,9999585,10000000,10000985,543.200193,NONTOR
59998340,26,15,46855,46933,18320.103817,17381.048102,4831.416783,5970.222546,112.136436,15112.868123,0,23605,8919.033745,5442.070355,-1,0,-1,0,-1,0,-1,0,NONTOR
50231580,10037962,10037665,10039410,10039393,10000000,10000000,560.241689,634.032294,0.238894,12.900251,38275,10000996,4566507.272727,5202377.939785,10037962,10000000,10039410,560.241689,9999390,10000000,10000996,608.379364,NONTOR
59570123,959237,958414,961273,961932,960175.241935,960172.822581,477.824551,650.783538,2.115154,296.121598,39050,922170,476560.984,442464.521989,-1,0,-1,0,-1,0,-1,0,NONTOR
50231722,10037756,10038442,10039898,10039122,10000000,10000000,794.533794,269.205219,0.238893,12.900215,38335,10000751,4566520.181818,5202288.028384,10037756,10000000,10039898,794.533794,9999386,10000000,10000751,506.550047,NONTOR
50234003,10038147,10038258,10039999,10039533,10000000,10000000,791.277796,629.578867,0.238882,12.899629,38711,10000738,4566727.545455,5202098.687786,10038147,10000000,10039999,791.277796,9999352,10000000,10000738,646.88063,NONTOR
59996460,28,18,57252,43733,18308.3491,17390.505364,4963.662909,5840.822812,112.13995,15315.186929,7,23740,8918.754274,4111.353913,-1,0,-1,0,-1,0,-1,0,NONTOR
59571052,959228,958527,961418,961825,960180.209677,960191.145161,484.751809,602.217878,2.115121,296.11698,39092,922012,476568.416,442441.629396,-1,0,-1,0,-1,0,-1,0,NONTOR
59569953,959159,958151,961896,962247,960154.33871,960170.709677,609.056471,910.083763,2.11516,296.122443,38980,922404,476559.624,442347.398436,-1,0,-1,0,-1,0,-1,0,NONTOR
50234541,10038468,10038501,10040447,10040206,10000000,10000000,767.741135,639.983164,0.238879,12.899491,38896,10000141,4566776.454545,5201840.268581,10038468,10000000,10040447,767.741135,9999529,9999921.4,10000141,235.444367,NONTOR
59574338,959235,957571,961899,1921742,960241.66129,975988.393443,533.922554,123112.202093,2.098219,293.884927,38938,961753,480438.209677,442828.777824,-1,0,-1,0,-1,0,-1,0,NONTOR
59566600,959212,956972,961763,963314,960113.322581,960121.725806,498.272533,906.052593,2.115279,296.139112,39024,922155,476532.8,442341.665013,-1,0,-1,0,-1,0,-1,0,NONTOR
50235253,10039009,10038279,10039599,10039732,10000000,10000000,256.421625,535.083872,0.238876,12.899308,38766,10000827,4566841.181818,5202029.909529,10039009,10000000,10039599,256.421625,9999507,10000000,10000827,526.10498,NONTOR
59570509,959237,959080,961370,961605,960182.758065,960182.209677,494.023667,640.285455,2.115141,296.119679,38980,922365,476564.072,442538.150485,-1,0,-1,0,-1,0,-1,0,NONTOR
59999486,26,16,33342,43322,18303.687004,17451.331103,4959.06005,6281.379251,111.950959,15270.847487,7,23814,8933.812686,5673.644867,-1,0,-1,0,-1,0,-1,0,NONTOR
59573481,959357,957800,967571,968867,960228.064516,960233.435484,1022.536117,1457.249859,2.115035,296.104906,38943,928540,476587.848,442441.058038,-1,0,-1,0,-1,0,-1,0,NONTOR
50235198,10038320,10038315,10039888,10039622,10000000,10000000,604.199677,520.589522,0.238876,12.899322,38752,10000661,4566836.181818,5202056.910977,10038320,10000000,10039888,604.199677,9999345,10000000,10000661,548.421872,NONTOR
59566629,959155,955379,961249,964805,960114.870968,960121.435484,437.903874,989.419521,2.115278,296.138967,38930,921966,476533.032,442458.72553,-1,0,-1,0,-1,0,-1,0,NONTOR
50231944,10038115,10038192,10039531,10039414,10000000,10000000,545.135717,451.99552,0.238892,12.900158,38309,10000367,4566540.363636,5202240.359527,10038115,10000000,10039531,545.135717,9999786,10000000,10000367,283.556784,NONTOR
50243580,10038033,10038051,10039014,10051212,10000000,10000000,401.543335,5755.931597,0.238836,12.89717,38313,10000275,4567598.181818,5201008.766379,10038033,10000000,10039014,401.543335,9999519,9999873.4,10000275,300.313253,NONTOR
59988244,24,12,40422,138055,18299.04698,17386.508116,5103.602919,6467.575215,112.188648,15337.888537,9,23571,8914.882449,4981.268396,-1,0,-1,0,-1,0,-1,0,NONTOR
50234036,10038807,10038596,10039155,10039184,10000000,10000000,142.702663,238.598512,0.238882,12.89962,38693,10000415,4566730.545455,5202131.801021,10038807,10000000,10039155,142.702663,9999830,10000000,10000415,242.420606,NONTOR
50235522,10038827,10038833,10039892,10039922,10000000,10000000,396.945903,513.422097,0.238875,12.899239,38880,10000890,4566865.636364,5202068.147167,10038827,10000000,10039892,396.945903,9999862,10000000,10000890,422.707405,NONTOR
59987597,36,12,54024,610616,18499.046576,30432.441117,4915.488428,60228.311131,86.917967,11789.437073,6,54024,11507.308076,6244.891844,-1,0,-1,0,-1,0,-1,0,NONTOR
59567763,959232,958857,961343,961953,960133.983871,960132.016129,458.181294,617.467169,2.115238,296.13333,39241,922052,476542.104,442261.363609,-1,0,-1,0,-1,0,-1,0,NONTOR
59570991,959305,957875,961528,962700,960190.919355,960187.983871,518.165041,871.691816,2.115123,296.117283,39154,921766,476567.928,442213.609963,-1,0,-1,0,-1,0,-1,0,NONTOR
59995607,135,73,27650,28705,19894.282255,19893.785406,1970.991913,1650.618378,100.540695,11188.969219,-2,21938,9947.870502,7210.053088,-1,0,-1,0,-1,0,-1,0,NONTOR
59997127,120,43,28905,38655,19866.598344,19872.83996,2131.311143,1801.580188,100.671487,12362.875309,3,22148,9934.94403,6476.068641,-1,0,-1,0,-1,0,-1,0,NONTOR
56723,56723,16748,56723,16748,56723,16748,0,0,70.518132,3737.460995,1117,38858,18907.666667,18962.960999,-1,0,-1,0,-1,0,-1,0,NONTOR
59991632,205,72,29029,31701,19915.047809,19905.787919,1746.44081,1554.615971,100.464011,12253.77566,72,20814,9955.464985,3300.680645,-1,0,-1,0,-1,0,-1,0,NONTOR
1840655,1800440,1840655,1800440,1840655,1800440,1840655,0,0,2.173139,115.176391,851,1800440,613551.666667,1028055.810569,1839804,1839804,1839804,0,1800440,1800440,1800440,0,NONTOR
59986197,196,49,27542,35185,19909.12612,19912.800797,1959.744425,1565.862249,100.473114,11817.635314,-2,20954,9954.56306,7252.237316,-1,0,-1,0,-1,0,-1,0,NONTOR
59998612,112,56,27145,35253,19893.438474,19893.438992,1944.617978,1619.789661,100.552326,11665.736534,-2,20958,9946.719496,7442.624848,-1,0,-1,0,-1,0,-1,0,NONTOR
59998267,960,64,29380,25495,19906.525216,19899.857001,1914.730611,1573.133149,100.502903,12056.581568,4,22264,9951.61171,7228.602273,-1,0,-1,0,-1,0,-1,0,NONTOR
59997580,189,49,28803,24678,19895.023549,19899.694859,2030.262453,1571.180195,100.537388,12008.817689,2,21921,9948.197645,6465.587907,-1,0,-1,0,-1,0,-1,0,NONTOR
59994499,217,62,28762,35128,19911.881513,19906.755393,1884.406509,1598.797132,100.475879,12181.466837,1,21110,9954.288867,6161.346306,-1,0,-1,0,-1,0,-1,0,NONTOR
59999661,108,78,32646,38810,19902.42568,19893.786804,1968.967918,1714.820453,100.533901,11723.666239,3,20438,9948.542696,5043.631641,-1,0,-1,0,-1,0,-1,0,NONTOR
59991604,86,68,28139,23716,19904.314532,19907.006306,1925.693691,1549.416771,100.497396,11972.94208,36,20401,9952.157266,4182.494151,-1,0,-1,0,-1,0,-1,0,NONTOR
59998186,156,81,27557,30254,19909.545153,19899.895854,1806.891578,1619.727173,100.486371,11516.414846,4,21602,9953.249171,6391.290744,-1,0,-1,0,-1,0,-1,0,NONTOR
2951391,2950416,2951391,2950416,2951391,2950416,2951391,0,0,1.355293,71.830537,61,2950416,983797,1703142.066967,2950477,2950477,2950477,0,2950416,2950416,2950416,0,NONTOR
59996351,76,67,27218,35100,19913.900398,19905.889516,1837.681958,1731.153464,100.472777,11555.786118,-2,24457,9954.596151,7031.001423,-1,0,-1,0,-1,0,-1,0,NONTOR
59998602,200,40,27113,32313,19913.547145,19906.636364,1843.884525,1801.919175,100.469008,11079.108143,2,22512,9954.969637,5504.411012,-1,0,-1,0,-1,0,-1,0,NONTOR
59995258,67,54,28499,27825,19913.663347,19898.92471,1874.916849,1724.576397,100.491275,11337.096008,54,19210,9952.763437,3322.349737,-1,0,-1,0,-1,0,-1,0,NONTOR
2968603,2967768,2968603,2967768,2968603,2967768,2968603,0,0,1.347435,71.414062,62,2967768,989534.333333,1713200.646839,2967830,2967830,2967830,0,2967768,2967768,2967768,0,NONTOR
3049984,3048787,3049984,3048787,3049984,3048787,3049984,0,0,1.311482,69.508561,57,3048787,1016661.333333,1759872.534323,3048844,3048844,3048844,0,3048787,3048787,3048787,0,NONTOR
50440041,352182,300477,10017233,10047140,5604449,6260953.75,4889320.801951,4910248.6653,0.376685,17.149074,72,9663033,2802224.5,4284380.3503,9995764,10000000,10061754,25639.489025,8892132,9504148.6,9663033,342179.459042,NONTOR
59996923,33,78,2872176,2872100,21177.876103,22381.371269,53762.522453,55407.324786,91.921381,11273.944832,0,2870822,10880.834784,39324.62144,2884684,2884684,2884684,0,2870822,2870822,2870822,0,NONTOR
59998883,103,129,27496,35191,19909.364874,19913.336542,1964.739769,1559.934011,100.45187,11814.553281,0,20833,9956.668271,7430.20002,-1,0,-1,0,-1,0,-1,0,NONTOR
59999246,994,143,29426,25419,19906.850033,19900.196749,1924.630506,1572.063627,100.501263,12056.384842,2,22441,9951.774092,6865.580978,-1,0,-1,0,-1,0,-1,0,NONTOR
59995432,100,141,28610,35124,19912.191172,19907.139064,1889.527489,1597.789594,100.474316,12181.277401,1,21096,9954.44367,5456.975272,-1,0,-1,0,-1,0,-1,0,NONTOR
59992117,81,134,32577,38803,19902.756138,19893.364842,1975.116285,1714.771403,100.529875,11723.523609,13,20480,9948.941459,4370.899144,-1,0,-1,0,-1,0,-1,0,NONTOR
59990935,52,130,27381,28843,19900.976443,19913.952191,1982.073988,1549.525177,100.481848,11556.195949,52,20298,9953.697528,3548.725707,-1,0,-1,0,-1,0,-1,0,NONTOR
59988706,55,136,28318,29514,19899.275382,19900.703716,1928.285285,1594.712279,100.518921,11801.888175,55,19475,9950.025875,3842.124024,-1,0,-1,0,-1,0,-1,0,NONTOR
59988305,53,105,27561,30283,19909.825755,19900.596881,1811.652749,1617.428749,100.502923,11517.995049,5,22340,9951.609987,6889.705187,-1,0,-1,0,-1,0,-1,0,NONTOR
59985110,53,32,28166,36767,19908.675407,19907.247594,1893.765536,1766.254978,100.491605,10045.993081,1,22774,9952.731044,7302.399538,-1,0,-1,0,-1,0,-1,0,NONTOR
3050044,3050044,3049012,3050044,3049012,3050044,3049012,0,0,1.311456,69.507194,51,3049012,1016681.333333,1760050.047649,3049993,3049993,3049993,0,3049012,3049012,3049012,0,NONTOR
3108615,3108615,3107605,3108615,3107605,3108615,3107605,0,0,1.286747,68.197574,41,3107605,1036205,1793885.081407,3108574,3108574,3108574,0,3107605,3107605,3107605,0,NONTOR
3125381,3125381,3124612,3125381,3124612,3125381,3124612,0,0,1.279844,67.83173,47,3124612,1041793.666667,1803773.619709,3125334,3125334,3125334,0,3124612,3124612,3124612,0,NONTOR
22829253,350190,-1,10002514,-1,3804875.5,0,3855394.012462,0,0.306624,34.604724,350190,10002514,3804875.5,3855394.012462,2001173,5707313.25,10002514,3480151.930812,2001173,5507044,10002514,3630735.177391,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
55595001,32,23,23772662,23731260,170015.184049,88038.930159,1764466.07919,1270210.176288,17.231765,15322.564703,8,23598957,58093,1023972.523146,15447930,18400000,24327021,5106593.464298,14941349,17800000,23598957,4979308.249551,NONTOR
13441209,33,33,9997631,10050042,258484.788462,185754.545455,1447662.04116,1354785.158929,8.10939,5679.548618,8,9997631,124455.638889,1006292.875448,3223699,6720604.5,10217510,4945371.184437,3171311,6584471,9997631,4826937.162549,NONTOR
823694,106,26,206367,204949,22225.37931,11449.703704,60345.74629,46770.493976,103.193662,91775.586565,11,205258,9805.880952,40873.608374,-1,0,-1,0,-1,0,-1,0,NONTOR
58777682,36,18,8178797,8000374,360582.619632,241880.72428,1109305.757034,910878.817977,6.94141,1270.090916,6,8000374,144416.909091,712825.815095,1267699,4154674.642857,9382543,2166276.130145,1119652,3469298.785714,8000374,1841511.660074,NONTOR
59392039,40,18,8434258,8255352,353522.25,241429.04065,1129085.093393,939517.591269,7.004306,1254.713616,18,8255352,143113.346988,731939.62958,2502344,4840519.083333,10362097,2304188.011821,1217108,3910695.083333,8255352,1975072.278308,NONTOR
59974302,9,28,8533042,8428115,530746.035398,809049.567568,1167049.764722,1372616.195234,3.15135,1304.125223,7,8428115,319012.244681,904049.927491,1448267,5274302.272727,9807734,3248777.241666,1001789,2746949.636364,8428115,2745007.879421,NONTOR
9697862,71,40,8532276,8790834,510413.789474,430623,1945079.066774,1868948.711099,4.433967,3015.097554,14,8532276,230901.47619,1314176.937472,9477461,9477461,9477461,0,8532276,8532276,8532276,0,NONTOR
13699947,31,26,10003064,10277869,669976.117647,537024.16,2408458.686684,2070378.102154,3.211691,2074.241601,0,10003064,318603.418605,1545305.352285,2310353,6849973.5,11389594,6419992.879127,2035562,6019313,10003064,5633874.693317,NONTOR
58265118,2,5,8148374,8148116,485329.841667,359504.339506,1541787.261109,1342325.063202,4.874271,1097.071493,2,8122846,205883.809187,1024899.565501,1316989,4155010.071429,8225981,2930134.238047,1220179,3786064.071429,8122846,2849950.379569,NONTOR
58357179,2,4,7475283,7475433,482078.619835,369187.411392,1522095.048378,1346231.483807,4.815174,1085.864689,2,7449993,208418.496429,1021339.434645,1808317,4481169.384615,7545379,2336684.864526,1312913,4154674.153846,7449993,2544940.771646,NONTOR
53896315,2,5,8663914,8663871,434443.274194,332535.475309,1605949.787663,1415276.926044,5.343594,1164.810618,2,8638623,187792.038328,1070360.691998,1209203,4890003,8799506,3394960.148313,1081258,4281707.181818,8638623,3650166.873281,NONTOR
58071118,2,4,7881117,7881076,479717.165289,358305.765432,1494118.213785,1306612.402111,4.907775,1074.647814,2,7855813,204475.767606,996402.642355,1487920,3409807.764706,7973410,2625819.002539,1308230,3235537.882353,7855813,2677153.473893,NONTOR
55161467,27,20,10145107,10146591,1719725.125,1487279.135135,3684915.518036,3481015.565677,1.28713,521.106518,8,10014815,788020.957143,2585039.120185,1502254,7861600.571429,11299953,4313766.91053,1039851,7497025.571429,10014815,4296647.538866,NONTOR
53058614,279,32,10151909,10151215,1603891.545455,1323193.475,3654627.628076,3377086.664988,1.413531,533.221618,13,10020869,717008.297297,2520337.693733,10142908,10600000,12344445,983183.415572,10006575,10000000,10020869,5245.241677,NONTOR
763672,53,40,177025,185433,54532.571429,31233.05,74808.77843,63143.021027,47.140657,26644.947045,21,176973,21819.2,52090.208496,-1,0,-1,0,-1,0,-1,0,NONTOR
59409953,11,10,16766177,16703227,534997.54955,398553.85906,2396080.17466,2075935.699959,4.410035,776.940524,3,16703227,227624.340996,1575535.295853,1923544,8357114.428571,17037745,5910543.425103,1172380,7747166.142857,16703227,6293279.281882,NONTOR
59669013,14,12,13524985,13587031,552256.916667,400292.798658,2224341.487524,1906395.528784,4.340611,767.450268,9,13524985,231275.244186,1456304.558364,2184415,8354294.142857,13561112,4204464.627252,1242307,7702086.714286,13524985,4870300.772074,NONTOR
59487520,13,12,14437347,14373267,535693.459459,396414.04,2318092.835623,2002245.138833,4.421095,767.925777,4,14373267,227051.603053,1522467.731481,1963798,8355914.428571,14709167,5272276.321639,1147336,7748654,14373267,5731025.73626,NONTOR
59012991,15,11,13089185,13151724,561783.971429,418531.851064,2155999.302625,1872285.044979,4.202465,725.230145,11,13089185,238918.991903,1423619.000131,2596150,7353754.375,13126418,4136973.329787,1163150,6656233.75,13089185,4727250.754215,NONTOR
59552678,6,14,9932294,9932673,589381.425743,476216.92,1845160.308898,1673267.517794,3.828543,1059.448578,5,9906735,262346.599119,1256741.573309,2095805,4948454.416667,10004753,3106580.951284,1818404,4723120.333333,9906735,3083183.203178,NONTOR
56791281,5,20,9939120,9939481,562039.762376,457787.153226,1860048.362794,1691345.92105,3.997092,1111.209307,2,9913840,251288.853982,1266269.475556,1141655,4717706.916667,10019383,3512616.460723,1017563,4440876.583333,9913840,3538898.597517,NONTOR
55753150,11,15,9936123,9936766,599225.827957,484581.686957,2141062.800935,1937710.023364,3.766603,1050.021389,4,9910970,266761.483254,1450124.116893,4562528,7813331.285714,10011858,2746322.648029,4371688,7561912.285714,9910970,2922612.052065,NONTOR
59540789,11,12,10085799,10086135,639953.16129,526684.106195,2298013.245217,2096907.120413,3.493403,981.512019,1,10060612,287636.661836,1563685.015596,8142901,9717469.166667,11797990,1375131.290617,8030303,9258499,10060612,937341.854563,NONTOR
49394915,3,9,17661570,17599816,514267.8125,385700.367188,2372274.216384,2059318.575153,4.57537,832.8995,3,17599816,219532.955556,1560068.487984,2937403,8201073.166667,17942933,6121759.592965,1207330,7496210,17599816,6600028.537863,NONTOR
55560223,4,10,14793577,14730351,597421.752688,458652.421488,2499581.929583,2197482.112971,3.887673,735.166236,4,14730351,258419.64186,1658620.134839,1398708,7931778.714286,15070958,5748463.152147,1156845,7311471.285714,14730351,6158936.917921,NONTOR
59977211,10,15,9928068,9928588,624762.614583,545013.6,2214946.955738,2078176.147871,3.467984,1016.035907,1,9902820,289744.980676,1531245.607748,2512715,8381873.571429,11468457,2889947.070851,2402011,8065479.857143,9902820,2677952.17862,NONTOR
51687675,11,13,9930229,9930687,555508.752688,482823.53271,2183074.5279,2042370.172606,3.908088,1124.349277,5,9904932,257152.61194,1502049.863377,10000113,10000000,10002810,986.20178,8433698,9605363.8,9904932,654992.660963,NONTOR
59975096,2,11,20692399,20626679,640718.141304,483465.822581,2961587.177953,2556586.50566,3.634842,675.130224,2,20626679,276382.930876,1942344.819574,1510601,8567870.857143,22459126,8856284.823227,1003486,7857038.428571,20626679,8136181.805355,NONTOR
56179230,12,14,9930612,9930586,603806.763441,545181.572816,2154172.46558,2053729.513602,3.524434,1030.825805,3,9905111,285173.756345,1501700.64624,5000683,7877607.714286,10004211,2648347.572996,3970468,7642916.571429,9905111,2833711.224452,NONTOR
58986131,2,9,24925135,24863721,633986.096774,487277.826446,3422463.816883,3002953.373063,3.661878,680.73629,2,24863721,274354.097674,2261077.653655,1540066,8353884.857143,25214493,10500000,1030451,8000596.857143,24863721,10500000,NONTOR
56888603,12,12,9930174,9930434,611433.021505,586216.896907,2174924.477776,2130750.276972,3.375017,1012.610558,3,9904909,297846.089005,1537906.216773,4273068,7982397,10004006,2569842.424052,3254083,7732337.142857,9904909,2791682.815495,NONTOR
678550,62,42,223297,227604,56545.833333,37941.75,99516.048017,87099.811559,38.316999,23277.577187,18,223222,27142,72599.413835,-1,0,-1,0,-1,0,-1,0,NONTOR
